C-Right,0.0,0.0,-0.3565217391304348,-0.10434782608695652,-0.5652173913043478,-0.25217391304347825,-0.7565217391304347,-0.33043478260869563,-0.9130434782608695,-0.40869565217391307,-0.3217391304347826,-0.8,-0.7478260869565218,-0.9826086956521739,-0.9043478260869565,-0.8260869565217391,-0.9304347826086956,-0.6695652173913044,-0.2782608695652174,-0.7913043478260869,-0.7652173913043478,-1.0,-0.9304347826086956,-0.8260869565217391,-0.9217391304347826,-0.6608695652173913,-0.2956521739130435,-0.7217391304347827,-0.7478260869565218,-0.9652173913043478,-0.9130434782608695,-0.8173913043478261,-0.9217391304347826,-0.6521739130434783,-0.34782608695652173,-0.6086956521739131,-0.6782608695652174,-0.8434782608695652,-0.8260869565217391,-0.808695652173913,-0.8782608695652174,-0.7130434782608696
C-Left,0.0,0.0,0.28225806451612906,-0.1532258064516129,0.4435483870967742,-0.28225806451612906,0.5564516129032258,-0.3548387096774194,0.5645161290322581,-0.4112903225806452,0.1532258064516129,-0.6532258064516129,0.28225806451612906,-0.967741935483871,0.4838709677419355,-0.9112903225806451,0.5887096774193549,-0.782258064516129,0.11290322580645161,-0.6048387096774194,0.28225806451612906,-1.0,0.5,-0.9193548387096774,0.5887096774193549,-0.7741935483870968,0.0967741935483871,-0.532258064516129,0.21774193548387097,-0.8951612903225806,0.4435483870967742,-0.8467741935483871,0.5564516129032258,-0.7258064516129032,0.12096774193548387,-0.41935483870967744,0.20967741935483872,-0.6935483870967742,0.3951612903225806,-0.7338709677419355,0.5161290322580645,-0.7016129032258065
C-Left,0.0,0.0,0.27884615384615385,-0.1346153846153846,0.4519230769230769,-0.25961538461538464,0.5769230769230769,-0.3076923076923077,0.6153846153846154,-0.375,0.3076923076923077,-0.6826923076923077,0.40384615384615385,-0.9807692307692307,0.5673076923076923,-0.875,0.6730769230769231,-0.7211538461538461,0.21153846153846154,-0.6538461538461539,0.3173076923076923,-1.0,0.5096153846153846,-0.8846153846153846,0.625,-0.7403846153846154,0.11538461538461539,-0.5865384615384616,0.20192307692307693,-0.9038461538461539,0.40384615384615385,-0.8365384615384616,0.5288461538461539,-0.7307692307692307,0.028846153846153848,-0.47115384615384615,0.07692307692307693,-0.7019230769230769,0.23076923076923078,-0.7596153846153846,0.375,-0.7596153846153846
C-Right,0.0,0.0,-0.3533834586466165,-0.14285714285714285,-0.5488721804511278,-0.3082706766917293,-0.7368421052631579,-0.39097744360902253,-0.8571428571428571,-0.47368421052631576,-0.20300751879699247,-0.7443609022556391,-0.556390977443609,-1.0,-0.7744360902255639,-0.9022556390977443,-0.8646616541353384,-0.7669172932330827,-0.17293233082706766,-0.6992481203007519,-0.6240601503759399,-1.0,-0.8345864661654135,-0.8796992481203008,-0.8646616541353384,-0.7293233082706767,-0.19548872180451127,-0.6090225563909775,-0.5789473684210527,-0.924812030075188,-0.7969924812030075,-0.8421052631578947,-0.8571428571428571,-0.706766917293233,-0.2706766917293233,-0.48872180451127817,-0.5338345864661654,-0.7593984962406015,-0.706766917293233,-0.7593984962406015,-0.7894736842105263,-0.6842105263157895
C-Left,0.0,0.0,0.31690140845070425,-0.13380281690140844,0.4859154929577465,-0.2746478873239437,0.6056338028169014,-0.352112676056338,0.6690140845070423,-0.3591549295774648,0.1267605633802817,-0.6901408450704225,0.30985915492957744,-0.9788732394366197,0.5422535211267606,-0.9225352112676056,0.6549295774647887,-0.8028169014084507,0.07746478873239436,-0.6408450704225352,0.33098591549295775,-1.0,0.5633802816901409,-0.9084507042253521,0.6197183098591549,-0.7605633802816901,0.07746478873239436,-0.5492957746478874,0.24647887323943662,-0.8873239436619719,0.4788732394366197,-0.8169014084507042,0.5845070422535211,-0.704225352112676,0.11971830985915492,-0.4014084507042254,0.2605633802816901,-0.6549295774647887,0.4647887323943662,-0.676056338028169,0.5915492957746479,-0.6338028169014085
C-Left,0.0,0.0,0.29906542056074764,-0.1308411214953271,0.4672897196261682,-0.2523364485981308,0.5887850467289719,-0.29906542056074764,0.6448598130841121,-0.3925233644859813,0.308411214953271,-0.6728971962616822,0.42990654205607476,-0.9626168224299065,0.5794392523364486,-0.8785046728971962,0.6728971962616822,-0.7289719626168224,0.22429906542056074,-0.6448598130841121,0.3364485981308411,-1.0,0.5233644859813084,-0.8878504672897196,0.6355140186915887,-0.7289719626168224,0.14018691588785046,-0.5794392523364486,0.22429906542056074,-0.9065420560747663,0.42990654205607476,-0.8411214953271028,0.5514018691588785,-0.719626168224299,0.056074766355140186,-0.48598130841121495,0.11214953271028037,-0.7102803738317757,0.2616822429906542,-0.7757009345794392,0.38317757009345793,-0.7850467289719626
C-Left,0.0,0.0,0.2727272727272727,-0.16363636363636364,0.43636363636363634,-0.3090909090909091,0.5727272727272728,-0.4090909090909091,0.509090909090909,-0.4818181818181818,0.12727272727272726,-0.6818181818181818,0.23636363636363636,-0.9727272727272728,0.42727272727272725,-0.9272727272727272,0.5,-0.7818181818181819,0.08181818181818182,-0.6545454545454545,0.2545454545454545,-1.0,0.45454545454545453,-0.9181818181818182,0.4909090909090909,-0.7545454545454545,0.07272727272727272,-0.6181818181818182,0.2,-0.9454545454545454,0.4090909090909091,-0.8909090909090909,0.4727272727272727,-0.7636363636363637,0.10909090909090909,-0.5272727272727272,0.2,-0.7909090909090909,0.36363636363636365,-0.8181818181818182,0.45454545454545453,-0.7636363636363637
C-Left,0.0,0.0,0.2773722627737226,-0.0948905109489051,0.43795620437956206,-0.23357664233576642,0.5547445255474452,-0.29927007299270075,0.5182481751824818,-0.3722627737226277,0.24817518248175183,-0.635036496350365,0.3284671532846715,-0.9562043795620438,0.46715328467153283,-0.8248175182481752,0.49635036496350365,-0.656934306569343,0.1678832116788321,-0.6058394160583942,0.22627737226277372,-1.0,0.40145985401459855,-0.8759124087591241,0.45985401459854014,-0.7153284671532847,0.08759124087591241,-0.5547445255474452,0.13138686131386862,-0.9197080291970803,0.32116788321167883,-0.8394160583941606,0.40145985401459855,-0.708029197080292,0.0364963503649635,-0.45985401459854014,0.072992700729927,-0.7299270072992701,0.24087591240875914,-0.7664233576642335,0.35036496350364965,-0.7299270072992701
C-Left,0.0,0.0,0.26666666666666666,-0.14285714285714285,0.41904761904761906,-0.2761904761904762,0.5333333333333333,-0.34285714285714286,0.5333333333333333,-0.4380952380952381,0.23809523809523808,-0.6571428571428571,0.3142857142857143,-0.9714285714285714,0.44761904761904764,-0.8952380952380953,0.5238095238095238,-0.7619047619047619,0.1619047619047619,-0.638095238095238,0.22857142857142856,-1.0,0.4,-0.9142857142857143,0.4857142857142857,-0.780952380952381,0.09523809523809523,-0.5904761904761905,0.14285714285714285,-0.9333333333333333,0.3238095238095238,-0.8857142857142857,0.41904761904761906,-0.780952380952381,0.0380952380952381,-0.5047619047619047,0.0761904761904762,-0.7523809523809524,0.22857142857142856,-0.7904761904761904,0.34285714285714286,-0.7619047619047619
C-Left,0.0,0.0,0.26153846153846155,-0.15384615384615385,0.43846153846153846,-0.3,0.5692307692307692,-0.3769230769230769,0.5615384615384615,-0.46153846153846156,0.1076923076923077,-0.676923076923077,0.2692307692307692,-0.9769230769230769,0.46923076923076923,-0.9615384615384616,0.5923076923076923,-0.8384615384615385,0.07692307692307693,-0.6307692307692307,0.3076923076923077,-1.0,0.5153846153846153,-0.9384615384615385,0.5846153846153846,-0.7769230769230769,0.07692307692307693,-0.5692307692307692,0.23076923076923078,-0.9076923076923077,0.45384615384615384,-0.8692307692307693,0.5538461538461539,-0.7461538461538462,0.12307692307692308,-0.45384615384615384,0.23076923076923078,-0.7230769230769231,0.4,-0.7615384615384615,0.5230769230769231,-0.7307692307692307
C-Left,0.0,0.0,0.25688073394495414,-0.1743119266055046,0.41284403669724773,-0.3211009174311927,0.5412844036697247,-0.3944954128440367,0.5963302752293578,-0.47706422018348627,0.11926605504587157,-0.6697247706422018,0.28440366972477066,-0.9541284403669725,0.48623853211009177,-0.9541284403669725,0.5963302752293578,-0.8532110091743119,0.10091743119266056,-0.6605504587155964,0.3302752293577982,-1.0,0.5504587155963303,-0.9541284403669725,0.6238532110091743,-0.8165137614678899,0.11926605504587157,-0.6238532110091743,0.30275229357798167,-0.9541284403669725,0.5137614678899083,-0.9357798165137615,0.6055045871559633,-0.8165137614678899,0.1926605504587156,-0.5321100917431193,0.3211009174311927,-0.7981651376146789,0.48623853211009177,-0.8348623853211009,0.5779816513761468,-0.7889908256880734
C-Right,0.0,0.0,-0.31451612903225806,-0.024193548387096774,-0.5564516129032258,-0.16129032258064516,-0.7419354838709677,-0.25806451612903225,-0.7983870967741935,-0.4112903225806452,-0.3467741935483871,-0.6774193548387096,-0.5403225806451613,-0.9354838709677419,-0.717741935483871,-0.8306451612903226,-0.7741935483870968,-0.6612903225806451,-0.27419354838709675,-0.7016129032258065,-0.532258064516129,-1.0,-0.7338709677419355,-0.8548387096774194,-0.75,-0.6693548387096774,-0.1935483870967742,-0.6854838709677419,-0.41935483870967744,-0.9758064516129032,-0.6451612903225806,-0.8790322580645161,-0.7096774193548387,-0.717741935483871,-0.14516129032258066,-0.6129032258064516,-0.33064516129032256,-0.8387096774193549,-0.532258064516129,-0.8467741935483871,-0.6290322580645161,-0.7741935483870968
C-Left,0.0,0.0,0.24324324324324326,-0.07207207207207207,0.45045045045045046,-0.18018018018018017,0.5855855855855856,-0.21621621621621623,0.46846846846846846,-0.25225225225225223,0.27927927927927926,-0.6216216216216216,0.3063063063063063,-0.954954954954955,0.43243243243243246,-0.8378378378378378,0.4864864864864865,-0.6576576576576577,0.13513513513513514,-0.6036036036036037,0.15315315315315314,-1.0,0.2882882882882883,-0.8378378378378378,0.34234234234234234,-0.6486486486486487,0.0,-0.5495495495495496,-0.02702702702702703,-0.9099099099099099,0.14414414414414414,-0.8108108108108109,0.22522522522522523,-0.6486486486486487,-0.13513513513513514,-0.4594594594594595,-0.14414414414414414,-0.7027027027027027,0.0,-0.7117117117117117,0.10810810810810811,-0.6486486486486487
C-Left,0.0,0.0,0.25,-0.17592592592592593,0.4074074074074074,-0.3055555555555556,0.5277777777777778,-0.3611111111111111,0.5555555555555556,-0.4444444444444444,0.24074074074074073,-0.7037037037037037,0.2962962962962963,-0.9814814814814815,0.4444444444444444,-0.8888888888888888,0.5370370370370371,-0.75,0.12962962962962962,-0.6666666666666666,0.17592592592592593,-1.0,0.3611111111111111,-0.8888888888888888,0.4722222222222222,-0.75,0.027777777777777776,-0.6018518518518519,0.046296296296296294,-0.9166666666666666,0.24074074074074073,-0.8611111111111112,0.37037037037037035,-0.7407407407407407,-0.06481481481481481,-0.5092592592592593,-0.046296296296296294,-0.7407407407407407,0.1111111111111111,-0.7592592592592593,0.25,-0.7222222222222222
C-Left,0.0,0.0,0.29914529914529914,-0.18803418803418803,0.4444444444444444,-0.3333333333333333,0.5641025641025641,-0.4188034188034188,0.5982905982905983,-0.452991452991453,0.17094017094017094,-0.6752136752136753,0.3076923076923077,-0.9829059829059829,0.49572649572649574,-0.9572649572649573,0.6068376068376068,-0.8547008547008547,0.13675213675213677,-0.6410256410256411,0.3333333333333333,-1.0,0.5470085470085471,-0.9487179487179487,0.6239316239316239,-0.811965811965812,0.13675213675213677,-0.5726495726495726,0.2905982905982906,-0.9145299145299145,0.49572649572649574,-0.8717948717948718,0.5982905982905983,-0.7777777777777778,0.1794871794871795,-0.4700854700854701,0.2905982905982906,-0.7264957264957265,0.46153846153846156,-0.7692307692307693,0.5726495726495726,-0.7350427350427351
C-Left,0.0,0.0,0.26277372262773724,-0.1678832116788321,0.39416058394160586,-0.3284671532846715,0.49635036496350365,-0.40145985401459855,0.5620437956204379,-0.44525547445255476,0.072992700729927,-0.656934306569343,0.2116788321167883,-0.9854014598540146,0.41605839416058393,-0.9854014598540146,0.5474452554744526,-0.8832116788321168,0.043795620437956206,-0.6131386861313869,0.22627737226277372,-1.0,0.45255474452554745,-0.9635036496350365,0.5693430656934306,-0.8321167883211679,0.058394160583941604,-0.5328467153284672,0.19708029197080293,-0.8978102189781022,0.4233576642335766,-0.8832116788321168,0.5474452554744526,-0.7956204379562044,0.13138686131386862,-0.41605839416058393,0.24087591240875914,-0.6861313868613139,0.41605839416058393,-0.7445255474452555,0.5401459854014599,-0.7299270072992701
C-Left,0.0,0.0,0.2727272727272727,-0.18181818181818182,0.4444444444444444,-0.3434343434343434,0.5757575757575758,-0.4444444444444444,0.5353535353535354,-0.5050505050505051,0.0707070707070707,-0.6868686868686869,0.24242424242424243,-0.9797979797979798,0.4444444444444444,-0.9696969696969697,0.5454545454545454,-0.8585858585858586,0.050505050505050504,-0.6666666666666666,0.31313131313131315,-1.0,0.5050505050505051,-0.9393939393939394,0.5454545454545454,-0.7777777777777778,0.0707070707070707,-0.6262626262626263,0.26262626262626265,-0.9494949494949495,0.45454545454545453,-0.898989898989899,0.5252525252525253,-0.7777777777777778,0.1414141414141414,-0.5353535353535354,0.2727272727272727,-0.8080808080808081,0.42424242424242425,-0.8383838383838383,0.5050505050505051,-0.7777777777777778
C-Left,0.0,0.0,0.24545454545454545,-0.17272727272727273,0.4,-0.3090909090909091,0.5363636363636364,-0.38181818181818183,0.6,-0.4636363636363636,0.10909090909090909,-0.6727272727272727,0.3,-0.9727272727272728,0.509090909090909,-0.9636363636363636,0.6272727272727273,-0.8454545454545455,0.10909090909090909,-0.6454545454545455,0.38181818181818183,-1.0,0.5909090909090909,-0.9363636363636364,0.6454545454545455,-0.7818181818181819,0.15454545454545454,-0.6090909090909091,0.35454545454545455,-0.9636363636363636,0.5545454545454546,-0.9363636363636364,0.6272727272727273,-0.8181818181818182,0.2545454545454545,-0.5181818181818182,0.38181818181818183,-0.8,0.5272727272727272,-0.8363636363636363,0.6272727272727273,-0.7909090909090909
